Date,pred,asset,model
2008-08-18,0.010015564187392387,SPY,HAR-RV
2008-08-19,0.009374993483189431,SPY,HAR-RV
2008-08-20,0.008725754104476914,SPY,HAR-RV
2008-08-21,0.00901651891166383,SPY,HAR-RV
2008-08-22,0.009522317772787654,SPY,HAR-RV
2008-08-25,0.00954268160449073,SPY,HAR-RV
2008-08-26,0.00892281330049559,SPY,HAR-RV
2008-08-27,0.008648619476622741,SPY,HAR-RV
2008-08-28,0.01012452011662952,SPY,HAR-RV
2008-08-29,0.009728419613564108,SPY,HAR-RV
2008-09-02,0.010245444654875435,SPY,HAR-RV
2008-09-03,0.010143378506018961,SPY,HAR-RV
2008-09-04,0.009667266903173346,SPY,HAR-RV
2008-09-05,0.010358219953889476,SPY,HAR-RV
2008-09-08,0.007822510028176303,SPY,HAR-RV
2008-09-09,0.011040809530996119,SPY,HAR-RV
2008-09-10,0.009522445646819571,SPY,HAR-RV
2008-09-11,0.009730267705493411,SPY,HAR-RV
2008-09-12,0.013513641649117863,SPY,HAR-RV
2008-09-15,0.010894478881158853,SPY,HAR-RV
2008-09-16,0.01308854964888738,SPY,HAR-RV
2008-09-17,0.008689116652345386,SPY,HAR-RV
2008-09-18,0.012856918979405718,SPY,HAR-RV
2008-09-19,0.014193111995805786,SPY,HAR-RV
2008-09-22,0.019889769446895755,SPY,HAR-RV
2008-09-23,0.022945488377596072,SPY,HAR-RV
2008-09-24,0.021741822669241496,SPY,HAR-RV
2008-09-25,0.020456296054199057,SPY,HAR-RV
2008-09-26,0.017699917461227944,SPY,HAR-RV
2008-09-29,0.01381918982042062,SPY,HAR-RV
2008-09-30,0.015508533500951665,SPY,HAR-RV
2008-10-01,0.017064071176664874,SPY,HAR-RV
2008-10-02,0.019786798471650546,SPY,HAR-RV
2008-10-03,0.023991092868451226,SPY,HAR-RV
2008-10-06,0.022075117676198318,SPY,HAR-RV
2008-10-07,0.028893768887073276,SPY,HAR-RV
2008-10-08,0.0245566725204485,SPY,HAR-RV
2008-10-09,0.026752767714584777,SPY,HAR-RV
2008-10-10,0.03544739006997702,SPY,HAR-RV
2008-10-13,0.033344464661592195,SPY,HAR-RV
2008-10-14,0.05485567385923819,SPY,HAR-RV
2008-10-15,0.03668559698307654,SPY,HAR-RV
2008-10-16,0.07811647019279441,SPY,HAR-RV
2008-10-17,0.057305514092261374,SPY,HAR-RV
2008-10-20,0.06534915315812756,SPY,HAR-RV
2008-10-21,0.06905401733502484,SPY,HAR-RV
2008-10-22,0.04428956700918455,SPY,HAR-RV
2008-10-23,0.05427370529057326,SPY,HAR-RV
2008-10-24,0.036811707591114046,SPY,HAR-RV
2008-10-27,0.04688035810998669,SPY,HAR-RV
2008-10-28,0.04176693312933326,SPY,HAR-RV
2008-10-29,0.053034257240249905,SPY,HAR-RV
2008-10-30,0.037334900667300004,SPY,HAR-RV
2008-10-31,0.061475973632276804,SPY,HAR-RV
2008-11-03,0.05137450681606301,SPY,HAR-RV
2008-11-04,0.04734131052287534,SPY,HAR-RV
2008-11-05,0.04095843563304831,SPY,HAR-RV
2008-11-06,0.02501791679930353,SPY,HAR-RV
2008-11-07,0.0315899787055475,SPY,HAR-RV
2008-11-10,0.03126632754001568,SPY,HAR-RV
2008-11-11,0.03882085147567493,SPY,HAR-RV
2008-11-12,0.04280099317979037,SPY,HAR-RV
2008-11-13,0.038708706268519966,SPY,HAR-RV
2008-11-14,0.03450781760529688,SPY,HAR-RV
2008-11-17,0.03343701590583222,SPY,HAR-RV
2008-11-18,0.03571923978169762,SPY,HAR-RV
2008-11-19,0.0425893871422299,SPY,HAR-RV
2008-11-20,0.041157785908448236,SPY,HAR-RV
2008-11-21,0.03495821355005382,SPY,HAR-RV
2008-11-24,0.03683703193602229,SPY,HAR-RV
2008-11-25,0.04223760051119078,SPY,HAR-RV
2008-11-26,0.04546033411543194,SPY,HAR-RV
2008-11-28,0.052814825844916966,SPY,HAR-RV
2008-12-01,0.043756362756497774,SPY,HAR-RV
2008-12-02,0.04067039178729792,SPY,HAR-RV
2008-12-03,0.032345127532530944,SPY,HAR-RV
2008-12-04,0.0394258045654145,SPY,HAR-RV
2008-12-05,0.04345372288529218,SPY,HAR-RV
2008-12-08,0.04235252567030688,SPY,HAR-RV
2008-12-09,0.042553261234881554,SPY,HAR-RV
2008-12-10,0.03524352028873864,SPY,HAR-RV
2008-12-11,0.03379210310853065,SPY,HAR-RV
2008-12-12,0.032545869982528806,SPY,HAR-RV
2008-12-15,0.0292094673476376,SPY,HAR-RV
2008-12-16,0.027927428895802478,SPY,HAR-RV
2008-12-17,0.025709982204077653,SPY,HAR-RV
2008-12-18,0.022903679234061246,SPY,HAR-RV
2008-12-19,0.028271747793131578,SPY,HAR-RV
2008-12-22,0.02559292075700421,SPY,HAR-RV
2008-12-23,0.026334347259024324,SPY,HAR-RV
2008-12-24,0.023577930570661796,SPY,HAR-RV
2008-12-26,0.017864901852461357,SPY,HAR-RV
2008-12-29,0.017076089522961968,SPY,HAR-RV
2008-12-30,0.01409206654222556,SPY,HAR-RV
2008-12-31,0.014470605272574646,SPY,HAR-RV
2009-01-02,0.012429039195318622,SPY,HAR-RV
2009-01-05,0.014609236439319441,SPY,HAR-RV
2009-01-06,0.014280142284887403,SPY,HAR-RV
2009-01-07,0.01768410298096848,SPY,HAR-RV
2009-01-08,0.017192074939355904,SPY,HAR-RV
2009-01-09,0.01429174773158954,SPY,HAR-RV
2009-01-12,0.016991532920292075,SPY,HAR-RV
2009-01-13,0.012778183273582296,SPY,HAR-RV
2009-01-14,0.01555421994057038,SPY,HAR-RV
2009-01-15,0.018788551527753872,SPY,HAR-RV
2009-01-16,0.013798442458175856,SPY,HAR-RV
2009-01-20,0.01867603372517609,SPY,HAR-RV
